t q1 q2 q3 q4 q5 
3.2300000000 0.0426726334 0.0437704557 0.0451188979 0.0495624121 0.0537910711 
3.2400000000 0.0425915371 0.0436729604 0.0450137890 0.0494350943 0.0536633625 
3.2500000000 0.0424963105 0.0435523907 0.0449105479 0.0493133690 0.0534976281 
3.2600000000 0.0423978284 0.0434206727 0.0447780123 0.0491391870 0.0533332815 
3.2700000000 0.0422863810 0.0433120311 0.0446406040 0.0489705545 0.0531308834 
3.2800000000 0.0421732872 0.0431963276 0.0445047369 0.0488539211 0.0529532611 
3.2900000000 0.0420461368 0.0430619922 0.0443529816 0.0487214409 0.0527663010 
3.3000000000 0.0419171329 0.0429161820 0.0442334135 0.0485945028 0.0526512185 
3.3100000000 0.0417737353 0.0427629069 0.0440928201 0.0484348744 0.0525263872 
3.3200000000 0.0416270718 0.0426293637 0.0439360294 0.0483054560 0.0524270769 
3.3300000000 0.0414664603 0.0424803611 0.0437628577 0.0481815922 0.0522878775 
3.3400000000 0.0413033506 0.0423101090 0.0436017654 0.0480024308 0.0522045076 
3.3500000000 0.0411280605 0.0421374893 0.0434239461 0.0478287492 0.0520249621 
3.3600000000 0.0409546595 0.0419570562 0.0432292636 0.0476207655 0.0518721574 
3.3700000000 0.0407679036 0.0417909198 0.0430176066 0.0473968271 0.0517082607 
3.3800000000 0.0405810327 0.0416100140 0.0428596079 0.0471784139 0.0515717057 
3.3900000000 0.0403823034 0.0414112255 0.0426767006 0.0469039130 0.0513365908 
3.4000000000 0.0401861259 0.0411997204 0.0424765711 0.0466634610 0.0510902220 
3.4100000000 0.0399770692 0.0409761422 0.0422693692 0.0464287787 0.0508725116 
3.4200000000 0.0397668153 0.0407690916 0.0420638276 0.0461784161 0.0506821828 
3.4300000000 0.0395453846 0.0405676151 0.0418407191 0.0460218096 0.0505210252 
3.4400000000 0.0393281019 0.0403490802 0.0416101774 0.0458491765 0.0502604406 
3.4500000000 0.0390986839 0.0401172978 0.0413542490 0.0456819109 0.0500592986 
3.4600000000 0.0388685181 0.0398772400 0.0411343513 0.0454781424 0.0498170441 
3.4700000000 0.0386289188 0.0396468144 0.0408965869 0.0452866034 0.0496034233 
3.4800000000 0.0383910828 0.0394029351 0.0406707369 0.0451002800 0.0493787227 
3.4900000000 0.0381414777 0.0391646356 0.0404268491 0.0448768127 0.0491125596 
3.5000000000 0.0378980774 0.0389126436 0.0401749739 0.0446376355 0.0488169860 
3.5100000000 0.0376456294 0.0386430305 0.0399140360 0.0444038125 0.0486134761 
3.5200000000 0.0373968272 0.0383960932 0.0396450018 0.0441115326 0.0484382094 
3.5300000000 0.0371369852 0.0381560055 0.0394111338 0.0438528488 0.0482609033 
3.5400000000 0.0368791395 0.0379018841 0.0391689606 0.0435787863 0.0481427598 
3.5500000000 0.0366120048 0.0376336415 0.0389286874 0.0433102946 0.0479816892 
3.5600000000 0.0363495625 0.0373564138 0.0386724531 0.0430043794 0.0477176061 
3.5700000000 0.0360754492 0.0370900996 0.0384247164 0.0426834299 0.0475138310 
3.5800000000 0.0358115834 0.0368198062 0.0381584000 0.0423965019 0.0472672937 
3.5900000000 0.0355369099 0.0365460448 0.0378833931 0.0421652403 0.0470809438 
3.6000000000 0.0352658697 0.0362669572 0.0375922473 0.0418959577 0.0468515090 
3.6100000000 0.0349868603 0.0359745948 0.0373363042 0.0416321043 0.0466924063 
3.6200000000 0.0347097193 0.0357050361 0.0370714835 0.0413528147 0.0464598368 
3.6300000000 0.0344258487 0.0354312745 0.0367976704 0.0411065481 0.0461852327 
3.6400000000 0.0341495920 0.0351428050 0.0365322657 0.0408014140 0.0459411722 
3.6500000000 0.0338651324 0.0348500622 0.0362406536 0.0405020040 0.0456854120 
3.6600000000 0.0335857711 0.0345425136 0.0359399353 0.0402082645 0.0454596527 
3.6700000000 0.0332973923 0.0342595187 0.0356476721 0.0399270255 0.0451907018 
3.6800000000 0.0330112258 0.0339757670 0.0353389319 0.0396514199 0.0449516632 
3.6900000000 0.0327195943 0.0336828155 0.0350560771 0.0393173747 0.0446830448 
3.7000000000 0.0324277887 0.0333796141 0.0347719111 0.0390170597 0.0443727603 
3.7100000000 0.0321297227 0.0330719647 0.0344783294 0.0387022020 0.0441245091 
3.7200000000 0.0318334946 0.0327877173 0.0341681067 0.0383934101 0.0438341407 
3.7300000000 0.0315284986 0.0325024913 0.0338662698 0.0380698229 0.0435454356 
3.7400000000 0.0312283246 0.0321984901 0.0335549252 0.0378353727 0.0432862393 
3.7500000000 0.0309192845 0.0318934498 0.0332448120 0.0375628755 0.0430907558 
3.7600000000 0.0306197008 0.0315838169 0.0329648047 0.0372752105 0.0429220347 
3.7700000000 0.0303120663 0.0312769367 0.0326930039 0.0370201959 0.0427094383 
3.7800000000 0.0300117228 0.0309689161 0.0324042699 0.0367500015 0.0424266912 
3.7900000000 0.0297032416 0.0306562382 0.0321056787 0.0364850224 0.0422147530 
3.8000000000 0.0293996821 0.0303388873 0.0318152850 0.0361891241 0.0419601783 
3.8100000000 0.0290892768 0.0300202720 0.0315079344 0.0358989915 0.0417651707 
3.8200000000 0.0287809596 0.0297256999 0.0311870704 0.0355942518 0.0415272127 
3.8300000000 0.0284666049 0.0294263223 0.0308564117 0.0353220712 0.0412470645 
3.8400000000 0.0281590196 0.0291138561 0.0305513048 0.0350555699 0.0410677539 
3.8500000000 0.0278453122 0.0287965743 0.0302362018 0.0348015696 0.0408461910 
3.8600000000 0.0275329806 0.0284744712 0.0299385327 0.0345113090 0.0406519088 
3.8700000000 0.0272174261 0.0281758934 0.0296420354 0.0342066567 0.0403884083 
3.8800000000 0.0269083650 0.0278757427 0.0293354384 0.0339362798 0.0401263681 
3.8900000000 0.0265938995 0.0275686767 0.0290300354 0.0336873904 0.0398927216 
3.9000000000 0.0262823782 0.0272610987 0.0287145567 0.0334433484 0.0396500940 
3.9100000000 0.0259674698 0.0269485423 0.0284361207 0.0332110000 0.0393673807 
3.9200000000 0.0256560643 0.0266466767 0.0281346563 0.0329833001 0.0391549655 
3.9300000000 0.0253386162 0.0263279568 0.0278411959 0.0327258411 0.0389354878 
3.9400000000 0.0250298388 0.0260217758 0.0275487856 0.0324736364 0.0387416763 
3.9500000000 0.0247157445 0.0257105125 0.0272460185 0.0322058792 0.0385064361 
3.9600000000 0.0244091913 0.0253867329 0.0269535253 0.0319706070 0.0383107785 
3.9700000000 0.0240965780 0.0250875623 0.0266689856 0.0317197236 0.0381711310 
3.9800000000 0.0237898270 0.0247974715 0.0263671855 0.0315011447 0.0379884601 
3.9900000000 0.0234769062 0.0245064829 0.0260853448 0.0312667919 0.0378277405 
4.0000000000 0.0231709859 0.0241983229 0.0258043378 0.0310648224 0.0376479565 
4.0100000000 0.0228643151 0.0238991994 0.0255127660 0.0308068480 0.0374272555 
4.0200000000 0.0225637047 0.0236248895 0.0252312164 0.0305826022 0.0372292857 
4.0300000000 0.0222596435 0.0233375454 0.0249573415 0.0303428489 0.0369898499 
4.0400000000 0.0219638382 0.0230590526 0.0246659972 0.0301328488 0.0367870639 
4.0500000000 0.0216644697 0.0227750847 0.0243914852 0.0299338252 0.0366068177 
4.0600000000 0.0213709568 0.0224879593 0.0241211979 0.0296916024 0.0363857127 
4.0700000000 0.0210731922 0.0222157497 0.0238491645 0.0294608834 0.0362025576 
4.0800000000 0.0207782772 0.0219302509 0.0235778197 0.0292346422 0.0360413532 
4.0900000000 0.0204825175 0.0216502256 0.0233227890 0.0290195884 0.0358398081 
4.1000000000 0.0201912696 0.0213688224 0.0230501269 0.0287705436 0.0356577397 
4.1100000000 0.0198990348 0.0210840272 0.0227719823 0.0285335344 0.0355140911 
4.1200000000 0.0196161707 0.0208075173 0.0224946778 0.0283016847 0.0353311360 
4.1300000000 0.0193299631 0.0205394971 0.0222505552 0.0280817236 0.0351666275 
4.1400000000 0.0190484115 0.0202578436 0.0219953158 0.0278461765 0.0350430433 
4.1500000000 0.0187657342 0.0199888048 0.0217493323 0.0276426131 0.0348810794 
4.1600000000 0.0184922055 0.0197029988 0.0214885556 0.0274232797 0.0347360954 
4.1700000000 0.0182174063 0.0194481865 0.0212370244 0.0272358095 0.0345536436 
4.1800000000 0.0179466425 0.0192015502 0.0209946683 0.0270322778 0.0344189909 
4.1900000000 0.0176744837 0.0189409469 0.0207412172 0.0268705073 0.0342432788 
4.2000000000 0.0174101461 0.0186894903 0.0205137732 0.0267183769 0.0340278858 
4.2100000000 0.0171437431 0.0184362991 0.0202734971 0.0265689882 0.0338741802 
4.2200000000 0.0168845024 0.0181910807 0.0200399093 0.0264289381 0.0337162185 
4.2300000000 0.0166237311 0.0179427021 0.0198150731 0.0262494515 0.0335199584 
4.2400000000 0.0163723295 0.0176921292 0.0195809879 0.0260456419 0.0333835183 
4.2500000000 0.0161219927 0.0174534522 0.0193535584 0.0258265482 0.0332088838 
4.2600000000 0.0158794462 0.0172150737 0.0191135041 0.0256383860 0.0330315709 
4.2700000000 0.0156352747 0.0169743052 0.0188901065 0.0254348660 0.0329124112 
4.2800000000 0.0153966913 0.0167331075 0.0186729985 0.0252618880 0.0327564592 
4.2900000000 0.0151567670 0.0164964914 0.0184642121 0.0250999850 0.0326456302 
4.3000000000 0.0149122924 0.0162594260 0.0182246786 0.0249424796 0.0325431614 
4.3100000000 0.0146685732 0.0160382305 0.0179937739 0.0247960431 0.0324049833 
4.3200000000 0.0144314715 0.0158023213 0.0177779676 0.0246330397 0.0323228035 
4.3300000000 0.0141922366 0.0155747400 0.0175621409 0.0244990292 0.0322044061 
4.3400000000 0.0139531038 0.0153544106 0.0173621049 0.0243737415 0.0320855930 
4.3500000000 0.0137168343 0.0151376997 0.0171490500 0.0242503043 0.0320226058 
4.3600000000 0.0134828314 0.0149319571 0.0169503528 0.0241352375 0.0319243375 
4.3700000000 0.0132497238 0.0147082291 0.0167595376 0.0240022047 0.0317912005 
4.3800000000 0.0130259754 0.0144924330 0.0165765500 0.0238608053 0.0317278803 
4.3900000000 0.0127997169 0.0142755479 0.0163720677 0.0237286454 0.0316270578 
4.4000000000 0.0125837801 0.0140580234 0.0161754799 0.0235991987 0.0314901405 
4.4100000000 0.0123651433 0.0138392401 0.0159957213 0.0234787917 0.0314036816 
4.4200000000 0.0121509120 0.0136242320 0.0158062290 0.0233674395 0.0313152691 
4.4300000000 0.0119383580 0.0134049512 0.0156038013 0.0232585883 0.0312756417 
4.4400000000 0.0117255372 0.0131962057 0.0154090106 0.0231587115 0.0312000599 
4.4500000000 0.0115142113 0.0129855667 0.0152217800 0.0230410685 0.0310893422 
4.4600000000 0.0113081029 0.0127822585 0.0150420595 0.0229518278 0.0310595271 
4.4700000000 0.0111011644 0.0125743859 0.0148698272 0.0228583159 0.0309947792 
4.4800000000 0.0108973969 0.0123765120 0.0146847271 0.0227653843 0.0308955206 
4.4900000000 0.0106925905 0.0121761349 0.0145067855 0.0226793587 0.0308434350 
4.5000000000 0.0104928462 0.0119826929 0.0143358848 0.0225999938 0.0307568521 
4.5100000000 0.0102946079 0.0117960038 0.0141719334 0.0225209012 0.0307128017 
4.5200000000 0.0100980952 0.0116070448 0.0140116551 0.0224166469 0.0306724732 
4.5300000000 0.0099028542 0.0114247603 0.0138582991 0.0223196811 0.0305981389 
4.5400000000 0.0097097236 0.0112378337 0.0137118609 0.0222238405 0.0305349300 
4.5500000000 0.0095182116 0.0110573196 0.0135662975 0.0221350310 0.0304736628 
4.5600000000 0.0093327279 0.0108846808 0.0134080399 0.0220715165 0.0304574144 
4.5700000000 0.0091476808 0.0107182644 0.0132561052 0.0219910024 0.0304428126 
4.5800000000 0.0089643569 0.0105462557 0.0131103412 0.0219174151 0.0303942739 
4.5900000000 0.0087816678 0.0103801994 0.0129706224 0.0218697250 0.0303114969 
4.6000000000 0.0085986782 0.0102112632 0.0128185756 0.0218303863 0.0302279811 
4.6100000000 0.0084183888 0.0100516782 0.0126813934 0.0217440807 0.0301876360 
4.6200000000 0.0082429757 0.0098935890 0.0125376988 0.0216640742 0.0301144532 
4.6300000000 0.0080700685 0.0097347368 0.0123998008 0.0216084300 0.0300837045 
4.6400000000 0.0078987012 0.0095848030 0.0122675406 0.0215340984 0.0300201827 
4.6500000000 0.0077294724 0.0094293117 0.0121233401 0.0214555517 0.0299251977 
4.6600000000 0.0075616490 0.0092883599 0.0119994600 0.0213838719 0.0299023468 
4.6700000000 0.0073957202 0.0091506175 0.0118810075 0.0212948947 0.0298482983 
4.6800000000 0.0072327594 0.0090177902 0.0117762767 0.0212123771 0.0298052204 
4.6900000000 0.0070741615 0.0088791022 0.0116487489 0.0211539582 0.0297615338 
4.7000000000 0.0069178514 0.0087576045 0.0115264513 0.0211024948 0.0297287181 
4.7100000000 0.0067632575 0.0086305387 0.0114092398 0.0210336593 0.0297257281 
4.7200000000 0.0066114605 0.0085057716 0.0113050732 0.0209894958 0.0296922112 
4.7300000000 0.0064634925 0.0083940820 0.0112193983 0.0209526461 0.0296713083 
4.7400000000 0.0063129321 0.0082797697 0.0111227408 0.0209234776 0.0296477414 
4.7500000000 0.0061658714 0.0081699497 0.0110251399 0.0208397536 0.0296370761 
4.7600000000 0.0060167003 0.0080571409 0.0109227129 0.0207806546 0.0295972511 
4.7700000000 0.0058702265 0.0079483105 0.0108247085 0.0207271266 0.0296313574 
4.7800000000 0.0057316962 0.0078467570 0.0107434929 0.0206791108 0.0295802223 
4.7900000000 0.0055959313 0.0077474251 0.0106511546 0.0206086663 0.0294990524 
4.8000000000 0.0054648741 0.0076529521 0.0105711407 0.0205453533 0.0294553884 
4.8100000000 0.0053366093 0.0075488793 0.0104957036 0.0204892494 0.0293827712 
4.8200000000 0.0052125005 0.0074458135 0.0104186049 0.0204569086 0.0293536636 
4.8300000000 0.0050901170 0.0073577236 0.0103461851 0.0204243734 0.0293195612 
4.8400000000 0.0049720374 0.0072673207 0.0102632706 0.0203978003 0.0292979847 
4.8500000000 0.0048553391 0.0071758017 0.0101841508 0.0203774313 0.0292706171 
4.8600000000 0.0047489300 0.0070894178 0.0101169538 0.0203635789 0.0292554333 
4.8700000000 0.0046435343 0.0070070912 0.0100585950 0.0203768152 0.0292141793 
4.8800000000 0.0045322811 0.0069354894 0.0100036558 0.0203230508 0.0292060156 
4.8900000000 0.0044271936 0.0068665266 0.0099249129 0.0202748410 0.0292170656 
4.9000000000 0.0043168931 0.0067855292 0.0098498585 0.0202319554 0.0292418521 
4.9100000000 0.0042095107 0.0067155564 0.0097826645 0.0202130969 0.0292596403 
4.9200000000 0.0041019574 0.0066436472 0.0097264034 0.0201744776 0.0292499450 
4.9300000000 0.0040001012 0.0065791826 0.0096733191 0.0201409574 0.0292724961 
4.9400000000 0.0039016933 0.0065067413 0.0096414528 0.0201255021 0.0292672432 
4.9500000000 0.0038083960 0.0064392078 0.0095954085 0.0201326871 0.0292758551 
4.9600000000 0.0037156442 0.0063817909 0.0095263705 0.0201296394 0.0293075570 
4.9700000000 0.0036250422 0.0063306577 0.0094687381 0.0201076727 0.0293555333 
4.9800000000 0.0035394475 0.0062821773 0.0094171912 0.0200915239 0.0293777167 
4.9900000000 0.0034560508 0.0062205570 0.0093763034 0.0201010682 0.0293568945 
5.0000000000 0.0033651124 0.0061620636 0.0093384154 0.0201185151 0.0293080489 
5.0100000000 0.0032805969 0.0061157533 0.0093042145 0.0201445628 0.0292752403 
5.0200000000 0.0031898270 0.0060712729 0.0092738832 0.0200939680 0.0292330289 
5.0300000000 0.0031031958 0.0060135893 0.0092208666 0.0200597098 0.0292058118 
5.0400000000 0.0030186553 0.0059675162 0.0091787684 0.0200499925 0.0291986857 
5.0500000000 0.0029378019 0.0059228553 0.0091392395 0.0200450413 0.0292060229 
5.0600000000 0.0028573648 0.0058810171 0.0091116746 0.0200449901 0.0292011629 
5.0700000000 0.0027823988 0.0058479144 0.0090864257 0.0200500563 0.0292248280 
5.0800000000 0.0027094935 0.0057981937 0.0090720498 0.0200341157 0.0292232781 
5.0900000000 0.0026419656 0.0057531131 0.0090533999 0.0200426498 0.0292362821 
5.1000000000 0.0025766769 0.0057162234 0.0090132600 0.0200569124 0.0292389672 
5.1100000000 0.0025159110 0.0056824645 0.0089763213 0.0200859962 0.0292562730 
5.1200000000 0.0024518237 0.0056351186 0.0089501568 0.0201209356 0.0292929467 
5.1300000000 0.0023921286 0.0055954388 0.0089266084 0.0201339175 0.0293465665 
5.1400000000 0.0023305666 0.0055575046 0.0089136193 0.0201521109 0.0293773449 
5.1500000000 0.0022734498 0.0055270317 0.0088973680 0.0201109370 0.0294401768 
5.1600000000 0.0022209683 0.0055040015 0.0088981398 0.0200950513 0.0294793748 
5.1700000000 0.0021739801 0.0054622674 0.0088718000 0.0200838423 0.0294632869 
5.1800000000 0.0021271324 0.0054314683 0.0088530938 0.0200772789 0.0294339652 
5.1900000000 0.0020854508 0.0054075208 0.0088386654 0.0200583288 0.0294314660 
5.2000000000 0.0020423003 0.0053904442 0.0088257392 0.0200619363 0.0294148837 
5.2100000000 0.0020051973 0.0053589425 0.0088177952 0.0200695559 0.0294143015 
5.2200000000 0.0019648339 0.0053337276 0.0088175755 0.0200813555 0.0294198671 
5.2300000000 0.0019307228 0.0053144650 0.0087951270 0.0200976056 0.0294525044 
5.2400000000 0.0018980281 0.0053010524 0.0087793611 0.0201087824 0.0294618881 
5.2500000000 0.0018692351 0.0052976046 0.0087678814 0.0201265438 0.0294982449 
5.2600000000 0.0018400603 0.0052778972 0.0087706081 0.0201326107 0.0295113254 
5.2700000000 0.0018156235 0.0052638976 0.0087698894 0.0201438427 0.0295421234 
5.2800000000 0.0017895250 0.0052526161 0.0087775125 0.0201806346 0.0295602090 
5.2900000000 0.0017679395 0.0052469555 0.0087881651 0.0201615229 0.0296036804 
5.3000000000 0.0017463733 0.0052349920 0.0087738433 0.0201486554 0.0296330853 
5.3100000000 0.0017293269 0.0052282064 0.0087704878 0.0201479615 0.0296798944 
5.3200000000 0.0017113710 0.0052266923 0.0087668261 0.0201525991 0.0297032522 
5.3300000000 0.0016972825 0.0052276994 0.0087679503 0.0201376431 0.0297547050 
5.3400000000 0.0016820399 0.0052388865 0.0087748972 0.0201282945 0.0297824753 
5.3500000000 0.0016711007 0.0052275600 0.0087897870 0.0201428395 0.0298722534 
5.3600000000 0.0016598152 0.0052220946 0.0088105724 0.0201681996 0.0299400257 
5.3700000000 0.0016516826 0.0052244009 0.0088015935 0.0201995690 0.0300317460 
5.3800000000 0.0016436166 0.0052374581 0.0087979995 0.0202376429 0.0301104388 
5.3900000000 0.0016391750 0.0052291686 0.0088020155 0.0202832493 0.0301151156 
5.4000000000 0.0016336347 0.0052267524 0.0088113786 0.0203373495 0.0301021163 
5.4100000000 0.0016312965 0.0052269124 0.0088264985 0.0203757314 0.0301097862 
5.4200000000 0.0016278014 0.0052389945 0.0088498951 0.0203525463 0.0300925580 
5.4300000000 0.0016272345 0.0052543140 0.0088712136 0.0203394927 0.0301042875 
5.4400000000 0.0016260092 0.0052492896 0.0088689906 0.0203319449 0.0300922002 
5.4500000000 0.0016266590 0.0052548777 0.0088669330 0.0203480546 0.0301078698 
5.4600000000 0.0016266917 0.0052639279 0.0088705788 0.0203726157 0.0301007375 
5.4700000000 0.0016285737 0.0052792793 0.0088878984 0.0204023266 0.0301192509 
5.4800000000 0.0016294889 0.0052758489 0.0089037757 0.0204375400 0.0301640630 
5.4900000000 0.0016321699 0.0052799092 0.0089260193 0.0204532217 0.0301868184 
5.5000000000 0.0016340579 0.0052862383 0.0089565413 0.0204741318 0.0302360904 
5.5100000000 0.0016370802 0.0053033628 0.0089442228 0.0205042962 0.0302634681 
5.5200000000 0.0016392056 0.0053242175 0.0089463096 0.0205400063 0.0303177353 
5.5300000000 0.0016426642 0.0053187990 0.0089555943 0.0205817508 0.0303502233 
5.5400000000 0.0016458482 0.0053249767 0.0089640571 0.0206301879 0.0304424738 
5.5500000000 0.0016501093 0.0053341247 0.0089785828 0.0206861468 0.0305208934 
5.5600000000 0.0016546038 0.0053496526 0.0090070749 0.0206812928 0.0306241636 
5.5700000000 0.0016602145 0.0053476504 0.0090347353 0.0206561740 0.0307129225 
5.5800000000 0.0016648201 0.0053485436 0.0090323960 0.0206561549 0.0306859600 
5.5900000000 0.0016709959 0.0053599679 0.0090374209 0.0206618827 0.0306768317 
5.6000000000 0.0016768775 0.0053745529 0.0090408749 0.0206770752 0.0306895432 
5.6100000000 0.0016840204 0.0053921760 0.0090513963 0.0206977624 0.0306800828 
5.6200000000 0.0016912238 0.0053897184 0.0090754784 0.0207243803 0.0307027955 
5.6300000000 0.0016999580 0.0053938349 0.0091076323 0.0207575693 0.0307031677 
5.6400000000 0.0017088155 0.0054008202 0.0091394110 0.0208011805 0.0307295869 
5.6500000000 0.0017191512 0.0054151732 0.0091380544 0.0208522787 0.0307343227 
5.6600000000 0.0017280247 0.0054363312 0.0091450382 0.0208885583 0.0307646110 
5.6700000000 0.0017384297 0.0054390115 0.0091505485 0.0209315281 0.0308150205 
5.6800000000 0.0017475687 0.0054448017 0.0091629698 0.0209852496 0.0308457951 
5.6900000000 0.0017584417 0.0054536582 0.0091830652 0.0210468030 0.0309077616 
